anio,provincia,departamento,sector,ambito,nivel,cargos_cubiertos,cargos_vacantes,total_cargos,tasa_cobertura
2024,Buenos Aires,PILAR,Privado,Urbano,Secundaria,564,0,564,100.0
2024,Buenos Aires,PINAMAR,Estatal,Urbano,Inicial,133,1,134,99.25
2024,Buenos Aires,PINAMAR,Estatal,Urbano,Primaria,278,0,278,100.0
2024,Buenos Aires,PINAMAR,Estatal,Urbano,Secundaria,103,1,104,99.04
2024,Buenos Aires,PINAMAR,Privado,Urbano,Inicial,21,0,21,100.0
2024,Buenos Aires,PINAMAR,Privado,Urbano,Primaria,35,0,35,100.0
2024,Buenos Aires,PRESIDENTE PERON,Estatal,Urbano,Inicial,271,8,279,97.13
2024,Buenos Aires,PRESIDENTE PERON,Estatal,Urbano,Primaria,707,6,713,99.16
2024,Buenos Aires,PRESIDENTE PERON,Estatal,Urbano,Secundaria,186,5,191,97.38
2024,Buenos Aires,PRESIDENTE PERON,Privado,Urbano,Inicial,46,1,47,97.87
2024,Buenos Aires,PRESIDENTE PERON,Privado,Urbano,Primaria,123,0,123,100.0
2024,Buenos Aires,PRESIDENTE PERON,Privado,Urbano,Secundaria,50,0,50,100.0
2024,Buenos Aires,PUAN,Estatal,Rural,Inicial,24,0,24,100.0
2024,Buenos Aires,PUAN,Estatal,Rural,Primaria,38,0,38,100.0
2024,Buenos Aires,PUAN,Estatal,Urbano,Inicial,41,0,41,100.0
2024,Buenos Aires,PUAN,Estatal,Urbano,Primaria,36,0,36,100.0
2024,Buenos Aires,PUAN,Estatal,Urbano,Secundaria,44,2,46,95.65
2024,Buenos Aires,PUAN,Privado,Urbano,Inicial,15,0,15,100.0
2024,Buenos Aires,PUAN,Privado,Urbano,Primaria,26,0,26,100.0
2024,Buenos Aires,PUAN,Privado,Urbano,Secundaria,58,0,58,100.0
2024,Buenos Aires,PUNTA INDIO,Estatal,Rural,Inicial,24,0,24,100.0
2024,Buenos Aires,PUNTA INDIO,Estatal,Rural,Primaria,47,0,47,100.0
2024,Buenos Aires,PUNTA INDIO,Estatal,Rural,Secundaria,40,0,40,100.0
2024,Buenos Aires,PUNTA INDIO,Estatal,Urbano,Inicial,47,0,47,100.0
2024,Buenos Aires,PUNTA INDIO,Estatal,Urbano,Primaria,50,0,50,100.0
2024,Buenos Aires,QUILMES,Estatal,Urbano,Inicial,1113,26,1139,97.72
2024,Buenos Aires,QUILMES,Estatal,Urbano,Primaria,2937,22,2959,99.26
2024,Buenos Aires,QUILMES,Estatal,Urbano,Secundaria,1586,55,1641,96.65
2024,Buenos Aires,QUILMES,Privado,Urbano,Inicial,776,0,776,100.0
2024,Buenos Aires,QUILMES,Privado,Urbano,Primaria,1026,1,1027,99.9
2024,Buenos Aires,QUILMES,Privado,Urbano,Secundaria,533,2,535,99.63
2024,Buenos Aires,RAMALLO,Estatal,Rural,Inicial,14,0,14,100.0
2024,Buenos Aires,RAMALLO,Estatal,Rural,Primaria,29,0,29,100.0
2024,Buenos Aires,RAMALLO,Estatal,Rural,Secundaria,14,0,14,100.0
2024,Buenos Aires,RAMALLO,Estatal,Urbano,Inicial,143,1,144,99.31
2024,Buenos Aires,RAMALLO,Estatal,Urbano,Primaria,292,4,296,98.65
2024,Buenos Aires,RAMALLO,Estatal,Urbano,Secundaria,163,0,163,100.0
2024,Buenos Aires,RAUCH,Estatal,Rural,Inicial,13,0,13,100.0
2024,Buenos Aires,RAUCH,Estatal,Rural,Primaria,42,2,44,95.45
2024,Buenos Aires,RAUCH,Estatal,Rural,Secundaria,26,0,26,100.0
2024,Buenos Aires,RAUCH,Estatal,Urbano,Inicial,45,1,46,97.83
2024,Buenos Aires,RAUCH,Estatal,Urbano,Primaria,66,0,66,100.0
2024,Buenos Aires,RAUCH,Estatal,Urbano,Secundaria,27,0,27,100.0
2024,Buenos Aires,RIVADAVIA,Estatal,Rural,Inicial,31,0,31,100.0
2024,Buenos Aires,RIVADAVIA,Estatal,Rural,Primaria,57,0,57,100.0
2024,Buenos Aires,RIVADAVIA,Estatal,Rural,Secundaria,36,1,37,97.3
2024,Buenos Aires,RIVADAVIA,Estatal,Urbano,Inicial,56,0,56,100.0
2024,Buenos Aires,RIVADAVIA,Estatal,Urbano,Primaria,69,0,69,100.0
2024,Buenos Aires,RIVADAVIA,Estatal,Urbano,Secundaria,46,0,46,100.0
2024,Buenos Aires,RIVADAVIA,Privado,Urbano,Primaria,26,0,26,100.0
2024,Buenos Aires,ROJAS,Estatal,Rural,Inicial,17,0,17,100.0
2024,Buenos Aires,ROJAS,Estatal,Rural,Primaria,51,0,51,100.0
2024,Buenos Aires,ROJAS,Estatal,Urbano,Inicial,126,0,126,100.0
2024,Buenos Aires,ROJAS,Estatal,Urbano,Primaria,120,2,122,98.36
2024,Buenos Aires,ROJAS,Estatal,Urbano,Secundaria,86,0,86,100.0
2024,Buenos Aires,ROQUE PEREZ,Estatal,Rural,Inicial,8,0,8,100.0
2024,Buenos Aires,ROQUE PEREZ,Estatal,Rural,Primaria,12,0,12,100.0
2024,Buenos Aires,ROQUE PEREZ,Estatal,Rural,Secundaria,14,2,16,87.5
2024,Buenos Aires,ROQUE PEREZ,Estatal,Urbano,Inicial,59,0,59,100.0
2024,Buenos Aires,ROQUE PEREZ,Estatal,Urbano,Primaria,82,0,82,100.0
2024,Buenos Aires,ROQUE PEREZ,Estatal,Urbano,Secundaria,61,0,61,100.0
2024,Buenos Aires,SAAVEDRA,Estatal,Rural,Inicial,22,0,22,100.0
2024,Buenos Aires,SAAVEDRA,Estatal,Rural,Primaria,52,0,52,100.0
2024,Buenos Aires,SAAVEDRA,Estatal,Rural,Secundaria,41,1,42,97.62
2024,Buenos Aires,SAAVEDRA,Estatal,Urbano,Inicial,71,0,71,100.0
2024,Buenos Aires,SAAVEDRA,Estatal,Urbano,Primaria,88,1,89,98.88
2024,Buenos Aires,SAAVEDRA,Estatal,Urbano,Secundaria,53,0,53,100.0
2024,Buenos Aires,SAAVEDRA,Privado,Urbano,Inicial,31,0,31,100.0
2024,Buenos Aires,SAAVEDRA,Privado,Urbano,Primaria,36,0,36,100.0
2024,Buenos Aires,SAAVEDRA,Privado,Urbano,Secundaria,19,0,19,100.0
2024,Buenos Aires,SALADILLO,Estatal,Rural,Inicial,21,0,21,100.0
2024,Buenos Aires,SALADILLO,Estatal,Rural,Primaria,71,1,72,98.61
2024,Buenos Aires,SALADILLO,Estatal,Rural,Secundaria,47,0,47,100.0
2024,Buenos Aires,SALADILLO,Estatal,Urbano,Inicial,154,0,154,100.0
2024,Buenos Aires,SALADILLO,Estatal,Urbano,Primaria,152,0,152,100.0
2024,Buenos Aires,SALADILLO,Estatal,Urbano,Secundaria,115,0,115,100.0
2024,Buenos Aires,SALADILLO,Privado,Urbano,Inicial,18,0,18,100.0
2024,Buenos Aires,SALADILLO,Privado,Urbano,Primaria,18,0,18,100.0
2024,Buenos Aires,SALADILLO,Privado,Urbano,Secundaria,29,0,29,100.0
2024,Buenos Aires,SALLIQUELO,Estatal,Urbano,Inicial,39,0,39,100.0
2024,Buenos Aires,SALLIQUELO,Estatal,Urbano,Primaria,65,0,65,100.0
2024,Buenos Aires,SALLIQUELO,Estatal,Urbano,Secundaria,44,1,45,97.78
2024,Buenos Aires,SALTO,Estatal,Rural,Inicial,24,0,24,100.0
2024,Buenos Aires,SALTO,Estatal,Rural,Primaria,47,0,47,100.0
2024,Buenos Aires,SALTO,Estatal,Rural,Secundaria,25,1,26,96.15
2024,Buenos Aires,SALTO,Estatal,Urbano,Inicial,113,0,113,100.0
2024,Buenos Aires,SALTO,Estatal,Urbano,Primaria,191,1,192,99.48
2024,Buenos Aires,SALTO,Estatal,Urbano,Secundaria,104,1,105,99.05
2024,Buenos Aires,SALTO,Privado,Urbano,Inicial,23,0,23,100.0
2024,Buenos Aires,SALTO,Privado,Urbano,Primaria,30,0,30,100.0
2024,Buenos Aires,SALTO,Privado,Urbano,Secundaria,18,0,18,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Estatal,Rural,Inicial,58,0,58,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Estatal,Rural,Primaria,89,0,89,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Estatal,Rural,Secundaria,35,1,36,97.22
2024,Buenos Aires,SAN ANDRES DE GILES,Estatal,Urbano,Inicial,105,0,105,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Estatal,Urbano,Primaria,87,0,87,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Estatal,Urbano,Secundaria,69,0,69,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Privado,Urbano,Inicial,18,0,18,100.0
2024,Buenos Aires,SAN ANDRES DE GILES,Privado,Urbano,Primaria,36,0,36,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Estatal,Rural,Inicial,27,0,27,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Estatal,Rural,Primaria,27,0,27,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Estatal,Rural,Secundaria,19,0,19,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Estatal,Urbano,Inicial,132,1,133,99.25
2024,Buenos Aires,SAN ANTONIO DE ARECO,Estatal,Urbano,Primaria,110,0,110,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Estatal,Urbano,Secundaria,79,0,79,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Privado,Urbano,Inicial,26,0,26,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Privado,Urbano,Primaria,49,0,49,100.0
2024,Buenos Aires,SAN ANTONIO DE ARECO,Privado,Urbano,Secundaria,22,0,22,100.0
2024,Buenos Aires,SAN CAYETANO,Estatal,Rural,Inicial,2,0,2,100.0
2024,Buenos Aires,SAN CAYETANO,Estatal,Rural,Primaria,5,0,5,100.0
2024,Buenos Aires,SAN CAYETANO,Estatal,Urbano,Inicial,35,0,35,100.0
2024,Buenos Aires,SAN CAYETANO,Estatal,Urbano,Primaria,84,0,84,100.0
2024,Buenos Aires,SAN FERNANDO,Estatal,Rural,Inicial,19,1,20,95.0
2024,Buenos Aires,SAN FERNANDO,Estatal,Rural,Primaria,58,0,58,100.0
2024,Buenos Aires,SAN FERNANDO,Estatal,Rural,Secundaria,51,0,51,100.0
2024,Buenos Aires,SAN FERNANDO,Estatal,Urbano,Inicial,332,8,340,97.65
2024,Buenos Aires,SAN FERNANDO,Estatal,Urbano,Primaria,724,34,758,95.51
2024,Buenos Aires,SAN FERNANDO,Estatal,Urbano,Secundaria,416,1,417,99.76
2024,Buenos Aires,SAN FERNANDO,Privado,Urbano,Inicial,380,0,380,100.0
2024,Buenos Aires,SAN FERNANDO,Privado,Urbano,Primaria,499,0,499,100.0
2024,Buenos Aires,SAN FERNANDO,Privado,Urbano,Secundaria,172,1,173,99.42
2024,Buenos Aires,SAN ISIDRO,Estatal,Urbano,Inicial,397,7,404,98.27
2024,Buenos Aires,SAN ISIDRO,Estatal,Urbano,Primaria,845,11,856,98.71
2024,Buenos Aires,SAN ISIDRO,Estatal,Urbano,Secundaria,549,22,571,96.15
2024,Buenos Aires,SAN ISIDRO,Privado,Urbano,Inicial,891,0,891,100.0
2024,Buenos Aires,SAN ISIDRO,Privado,Urbano,Primaria,919,1,920,99.89
2024,Buenos Aires,SAN ISIDRO,Privado,Urbano,Secundaria,562,8,570,98.6
2024,Buenos Aires,SAN MIGUEL,Estatal,Urbano,Inicial,492,4,496,99.19
2024,Buenos Aires,SAN MIGUEL,Estatal,Urbano,Primaria,1545,5,1550,99.68
2024,Buenos Aires,SAN MIGUEL,Estatal,Urbano,Secundaria,661,7,668,98.95
2024,Buenos Aires,SAN MIGUEL,Privado,Urbano,Inicial,494,0,494,100.0
2024,Buenos Aires,SAN MIGUEL,Privado,Urbano,Primaria,795,0,795,100.0
2024,Buenos Aires,SAN MIGUEL,Privado,Urbano,Secundaria,535,1,536,99.81
2024,Buenos Aires,SAN NICOLAS,Estatal,Rural,Inicial,3,0,3,100.0
2024,Buenos Aires,SAN NICOLAS,Estatal,Rural,Primaria,11,0,11,100.0
2024,Buenos Aires,SAN NICOLAS,Estatal,Urbano,Inicial,337,0,337,100.0
2024,Buenos Aires,SAN NICOLAS,Estatal,Urbano,Primaria,793,1,794,99.87
2024,Buenos Aires,SAN NICOLAS,Estatal,Urbano,Secundaria,409,2,411,99.51
2024,Buenos Aires,SAN NICOLAS,Privado,Urbano,Inicial,210,0,210,100.0
2024,Buenos Aires,SAN NICOLAS,Privado,Urbano,Primaria,261,0,261,100.0
2024,Buenos Aires,SAN NICOLAS,Privado,Urbano,Secundaria,138,0,138,100.0
2024,Buenos Aires,SAN PEDRO,Estatal,Rural,Inicial,57,0,57,100.0
2024,Buenos Aires,SAN PEDRO,Estatal,Rural,Primaria,151,0,151,100.0
2024,Buenos Aires,SAN PEDRO,Estatal,Rural,Secundaria,23,0,23,100.0
2024,Buenos Aires,SAN PEDRO,Estatal,Urbano,Inicial,179,7,186,96.24
2024,Buenos Aires,SAN PEDRO,Estatal,Urbano,Primaria,358,5,363,98.62
2024,Buenos Aires,SAN PEDRO,Estatal,Urbano,Secundaria,234,1,235,99.57
2024,Buenos Aires,SAN PEDRO,Privado,Urbano,Inicial,25,0,25,100.0
2024,Buenos Aires,SAN PEDRO,Privado,Urbano,Primaria,45,0,45,100.0
2024,Buenos Aires,SAN PEDRO,Privado,Urbano,Secundaria,49,0,49,100.0
2024,Buenos Aires,SAN VICENTE,Estatal,Rural,Inicial,20,1,21,95.24
2024,Buenos Aires,SAN VICENTE,Estatal,Rural,Primaria,30,0,30,100.0
2024,Buenos Aires,SAN VICENTE,Estatal,Rural,Secundaria,14,0,14,100.0
2024,Buenos Aires,SAN VICENTE,Estatal,Urbano,Inicial,254,5,259,98.07
2024,Buenos Aires,SAN VICENTE,Estatal,Urbano,Primaria,478,10,488,97.95
2024,Buenos Aires,SAN VICENTE,Estatal,Urbano,Secundaria,255,3,258,98.84
2024,Buenos Aires,SAN VICENTE,Privado,Urbano,Inicial,39,1,40,97.5
2024,Buenos Aires,SAN VICENTE,Privado,Urbano,Primaria,88,0,88,100.0
2024,Buenos Aires,SAN VICENTE,Privado,Urbano,Secundaria,42,0,42,100.0
2024,Buenos Aires,SUIPACHA,Estatal,Rural,Inicial,22,0,22,100.0
2024,Buenos Aires,SUIPACHA,Estatal,Rural,Primaria,28,0,28,100.0
2024,Buenos Aires,SUIPACHA,Estatal,Urbano,Inicial,54,0,54,100.0
2024,Buenos Aires,SUIPACHA,Estatal,Urbano,Primaria,52,0,52,100.0
2024,Buenos Aires,SUIPACHA,Estatal,Urbano,Secundaria,81,0,81,100.0
2024,Buenos Aires,SUIPACHA,Privado,Urbano,Inicial,8,0,8,100.0
2024,Buenos Aires,SUIPACHA,Privado,Urbano,Primaria,20,0,20,100.0
2024,Buenos Aires,TANDIL,Estatal,Rural,Inicial,38,0,38,100.0
2024,Buenos Aires,TANDIL,Estatal,Rural,Primaria,113,1,114,99.12
2024,Buenos Aires,TANDIL,Estatal,Rural,Secundaria,98,0,98,100.0
2024,Buenos Aires,TANDIL,Estatal,Urbano,Inicial,323,4,327,98.78
2024,Buenos Aires,TANDIL,Estatal,Urbano,Primaria,624,0,624,100.0
2024,Buenos Aires,TANDIL,Estatal,Urbano,Secundaria,403,2,405,99.51
2024,Buenos Aires,TANDIL,Privado,Urbano,Inicial,242,0,242,100.0
2024,Buenos Aires,TANDIL,Privado,Urbano,Primaria,239,0,239,100.0
2024,Buenos Aires,TANDIL,Privado,Urbano,Secundaria,95,0,95,100.0
2024,Buenos Aires,TAPALQUE,Estatal,Rural,Inicial,10,0,10,100.0
2024,Buenos Aires,TAPALQUE,Estatal,Rural,Primaria,30,0,30,100.0
2024,Buenos Aires,TAPALQUE,Estatal,Rural,Secundaria,3,0,3,100.0
2024,Buenos Aires,TAPALQUE,Estatal,Urbano,Inicial,50,0,50,100.0
2024,Buenos Aires,TAPALQUE,Estatal,Urbano,Primaria,56,0,56,100.0
2024,Buenos Aires,TAPALQUE,Estatal,Urbano,Secundaria,48,0,48,100.0
2024,Buenos Aires,TIGRE,Estatal,Rural,Inicial,16,1,17,94.12
2024,Buenos Aires,TIGRE,Estatal,Rural,Primaria,52,1,53,98.11
2024,Buenos Aires,TIGRE,Estatal,Urbano,Inicial,723,10,733,98.64
2024,Buenos Aires,TIGRE,Estatal,Urbano,Primaria,1686,14,1700,99.18
2024,Buenos Aires,TIGRE,Estatal,Urbano,Secundaria,889,6,895,99.33
2024,Buenos Aires,TIGRE,Privado,Urbano,Inicial,838,0,838,100.0
2024,Buenos Aires,TIGRE,Privado,Urbano,Primaria,1005,1,1006,99.9
2024,Buenos Aires,TIGRE,Privado,Urbano,Secundaria,497,1,498,99.8
2024,Buenos Aires,TORDILLO,Estatal,Rural,Inicial,15,0,15,100.0
2024,Buenos Aires,TORDILLO,Estatal,Rural,Primaria,21,0,21,100.0
2024,Buenos Aires,TORNQUIST,Estatal,Rural,Inicial,28,0,28,100.0
2024,Buenos Aires,TORNQUIST,Estatal,Rural,Primaria,38,0,38,100.0
2024,Buenos Aires,TORNQUIST,Estatal,Rural,Secundaria,23,1,24,95.83
2024,Buenos Aires,TORNQUIST,Estatal,Urbano,Inicial,61,0,61,100.0
2024,Buenos Aires,TORNQUIST,Estatal,Urbano,Primaria,56,0,56,100.0
2024,Buenos Aires,TORNQUIST,Estatal,Urbano,Secundaria,71,0,71,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Estatal,Rural,Inicial,27,0,27,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Estatal,Rural,Primaria,28,0,28,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Estatal,Rural,Secundaria,6,3,9,66.67
2024,Buenos Aires,TRENQUE LAUQUEN,Estatal,Urbano,Inicial,130,0,130,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Estatal,Urbano,Primaria,222,0,222,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Estatal,Urbano,Secundaria,178,1,179,99.44
2024,Buenos Aires,TRENQUE LAUQUEN,Privado,Urbano,Inicial,57,0,57,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Privado,Urbano,Primaria,87,0,87,100.0
2024,Buenos Aires,TRENQUE LAUQUEN,Privado,Urbano,Secundaria,40,0,40,100.0
2024,Buenos Aires,TRES ARROYOS,Estatal,Rural,Inicial,26,0,26,100.0
2024,Buenos Aires,TRES ARROYOS,Estatal,Rural,Primaria,53,2,55,96.36
2024,Buenos Aires,TRES ARROYOS,Estatal,Rural,Secundaria,36,0,36,100.0
2024,Buenos Aires,TRES ARROYOS,Estatal,Urbano,Inicial,163,0,163,100.0
2024,Buenos Aires,TRES ARROYOS,Estatal,Urbano,Primaria,277,8,285,97.19
2024,Buenos Aires,TRES ARROYOS,Estatal,Urbano,Secundaria,194,0,194,100.0
2024,Buenos Aires,TRES ARROYOS,Privado,Urbano,Inicial,81,0,81,100.0
2024,Buenos Aires,TRES ARROYOS,Privado,Urbano,Primaria,94,0,94,100.0
2024,Buenos Aires,TRES ARROYOS,Privado,Urbano,Secundaria,27,0,27,100.0
2024,Buenos Aires,TRES DE FEBRERO,Estatal,Urbano,Inicial,731,7,738,99.05
2024,Buenos Aires,TRES DE FEBRERO,Estatal,Urbano,Primaria,1156,30,1186,97.47
2024,Buenos Aires,TRES DE FEBRERO,Estatal,Urbano,Secundaria,643,8,651,98.77
2024,Buenos Aires,TRES DE FEBRERO,Privado,Urbano,Inicial,439,2,441,99.55
2024,Buenos Aires,TRES DE FEBRERO,Privado,Urbano,Primaria,661,1,662,99.85
2024,Buenos Aires,TRES DE FEBRERO,Privado,Urbano,Secundaria,331,0,331,100.0
2024,Buenos Aires,TRES LOMAS,Estatal,Rural,Inicial,2,0,2,100.0
2024,Buenos Aires,TRES LOMAS,Estatal,Rural,Primaria,16,0,16,100.0
2024,Buenos Aires,TRES LOMAS,Estatal,Urbano,Inicial,54,0,54,100.0
2024,Buenos Aires,TRES LOMAS,Estatal,Urbano,Primaria,47,0,47,100.0
2024,Buenos Aires,VICENTE LOPEZ,Estatal,Urbano,Inicial,502,1,503,99.8
2024,Buenos Aires,VICENTE LOPEZ,Estatal,Urbano,Primaria,503,8,511,98.43
2024,Buenos Aires,VICENTE LOPEZ,Estatal,Urbano,Secundaria,351,9,360,97.5
2024,Buenos Aires,VICENTE LOPEZ,Privado,Urbano,Inicial,776,1,777,99.87
2024,Buenos Aires,VICENTE LOPEZ,Privado,Urbano,Primaria,805,1,806,99.88
2024,Buenos Aires,VICENTE LOPEZ,Privado,Urbano,Secundaria,454,3,457,99.34
2024,Buenos Aires,VILLA GESELL,Estatal,Urbano,Inicial,105,2,107,98.13
2024,Buenos Aires,VILLA GESELL,Estatal,Urbano,Primaria,161,1,162,99.38
2024,Buenos Aires,VILLA GESELL,Estatal,Urbano,Secundaria,86,0,86,100.0
2024,Buenos Aires,VILLA GESELL,Privado,Urbano,Inicial,34,0,34,100.0
2024,Buenos Aires,VILLARINO,Estatal,Rural,Inicial,23,1,24,95.83
2024,Buenos Aires,VILLARINO,Estatal,Rural,Primaria,46,0,46,100.0
2024,Buenos Aires,VILLARINO,Estatal,Rural,Secundaria,40,1,41,97.56
2024,Buenos Aires,VILLARINO,Estatal,Urbano,Inicial,104,1,105,99.05
2024,Buenos Aires,VILLARINO,Estatal,Urbano,Primaria,180,1,181,99.45
2024,Buenos Aires,VILLARINO,Estatal,Urbano,Secundaria,171,3,174,98.28
2024,Buenos Aires,ZARATE,Estatal,Rural,Inicial,11,0,11,100.0
2024,Buenos Aires,ZARATE,Estatal,Rural,Primaria,71,0,71,100.0
2024,Buenos Aires,ZARATE,Estatal,Rural,Secundaria,56,0,56,100.0
2024,Buenos Aires,ZARATE,Estatal,Urbano,Inicial,290,1,291,99.66
2024,Buenos Aires,ZARATE,Estatal,Urbano,Primaria,708,17,725,97.66
2024,Buenos Aires,ZARATE,Estatal,Urbano,Secundaria,408,0,408,100.0
2024,Buenos Aires,ZARATE,Privado,Urbano,Inicial,170,0,170,100.0
2024,Buenos Aires,ZARATE,Privado,Urbano,Primaria,173,0,173,100.0
2024,Buenos Aires,ZARATE,Privado,Urbano,Secundaria,71,0,71,100.0
2024,Catamarca,AMBATO,Estatal,Rural,Inicial,25,0,25,100.0
2024,Catamarca,AMBATO,Estatal,Rural,Primaria,80,6,86,93.02
2024,Catamarca,AMBATO,Estatal,Rural,Secundaria,27,17,44,61.36
2024,Catamarca,ANDALGALA,Estatal,Rural,Inicial,26,2,28,92.86
2024,Catamarca,ANDALGALA,Estatal,Rural,Primaria,152,6,158,96.2
2024,Catamarca,ANDALGALA,Estatal,Rural,Secundaria,30,24,54,55.56
2024,Catamarca,ANDALGALA,Estatal,Urbano,Inicial,55,1,56,98.21
2024,Catamarca,ANDALGALA,Estatal,Urbano,Primaria,178,28,206,86.41
2024,Catamarca,ANDALGALA,Estatal,Urbano,Secundaria,60,59,119,50.42
2024,Catamarca,ANTOFAGASTA DE LA SIERRA,Estatal,Rural,Primaria,27,6,33,81.82
2024,Catamarca,ANTOFAGASTA DE LA SIERRA,Estatal,Rural,Secundaria,34,0,34,100.0
2024,Catamarca,BELEN,Estatal,Rural,Inicial,186,8,194,95.88
2024,Catamarca,BELEN,Estatal,Rural,Primaria,335,13,348,96.26
2024,Catamarca,BELEN,Estatal,Rural,Secundaria,101,9,110,91.82
2024,Catamarca,BELEN,Estatal,Urbano,Inicial,44,1,45,97.78
2024,Catamarca,BELEN,Estatal,Urbano,Primaria,190,8,198,95.96
2024,Catamarca,BELEN,Estatal,Urbano,Secundaria,233,52,285,81.75
2024,Catamarca,CAPAYAN,Estatal,Rural,Inicial,56,0,56,100.0
2024,Catamarca,CAPAYAN,Estatal,Rural,Primaria,186,6,192,96.88
2024,Catamarca,CAPAYAN,Estatal,Rural,Secundaria,66,16,82,80.49
2024,Catamarca,CAPAYAN,Estatal,Urbano,Inicial,43,0,43,100.0
2024,Catamarca,CAPAYAN,Estatal,Urbano,Primaria,119,5,124,95.97
2024,Catamarca,CAPAYAN,Estatal,Urbano,Secundaria,29,6,35,82.86
2024,Catamarca,CAPITAL,Estatal,Urbano,Inicial,484,21,505,95.84
2024,Catamarca,CAPITAL,Estatal,Urbano,Primaria,1527,73,1600,95.44
2024,Catamarca,CAPITAL,Estatal,Urbano,Secundaria,642,161,803,79.95
2024,Catamarca,CAPITAL,Privado,Urbano,Inicial,284,0,284,100.0
2024,Catamarca,CAPITAL,Privado,Urbano,Primaria,571,0,571,100.0
2024,Catamarca,CAPITAL,Privado,Urbano,Secundaria,559,0,559,100.0
2024,Catamarca,EL ALTO,Estatal,Rural,Inicial,37,0,37,100.0
2024,Catamarca,EL ALTO,Estatal,Rural,Primaria,126,4,130,96.92
2024,Catamarca,EL ALTO,Estatal,Rural,Secundaria,34,5,39,87.18
2024,Catamarca,Enmascarado,Privado,Urbano,Inicial,103,0,103,100.0
2024,Catamarca,Enmascarado,Privado,Urbano,Primaria,279,0,279,100.0
2024,Catamarca,Enmascarado,Privado,Urbano,Secundaria,120,1,121,99.17
2024,Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,Inicial,22,3,25,88.0
2024,Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,Primaria,36,2,38,94.74
2024,Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,Secundaria,34,11,45,75.56
2024,Catamarca,FRAY MAMERTO ESQUIU,Estatal,Urbano,Inicial,28,0,28,100.0
2024,Catamarca,FRAY MAMERTO ESQUIU,Estatal,Urbano,Primaria,160,7,167,95.81
2024,Catamarca,LA PAZ,Estatal,Rural,Inicial,62,0,62,100.0
2024,Catamarca,LA PAZ,Estatal,Rural,Primaria,221,6,227,97.36
2024,Catamarca,LA PAZ,Estatal,Rural,Secundaria,60,17,77,77.92
2024,Catamarca,LA PAZ,Estatal,Urbano,Inicial,50,0,50,100.0
2024,Catamarca,LA PAZ,Estatal,Urbano,Primaria,197,15,212,92.92
2024,Catamarca,LA PAZ,Estatal,Urbano,Secundaria,42,43,85,49.41
2024,Catamarca,PACLIN,Estatal,Rural,Inicial,57,0,57,100.0
2024,Catamarca,PACLIN,Estatal,Rural,Primaria,104,3,107,97.2
2024,Catamarca,PACLIN,Estatal,Rural,Secundaria,32,1,33,96.97
2024,Catamarca,POMAN,Estatal,Rural,Primaria,174,5,179,97.21
2024,Catamarca,POMAN,Estatal,Rural,Secundaria,22,18,40,55.0
2024,Catamarca,POMAN,Estatal,Urbano,Inicial,62,0,62,100.0
2024,Catamarca,POMAN,Estatal,Urbano,Primaria,84,5,89,94.38
2024,Catamarca,SANTA MARIA,Estatal,Rural,Primaria,150,10,160,93.75
2024,Catamarca,SANTA MARIA,Estatal,Rural,Secundaria,36,22,58,62.07
2024,Catamarca,SANTA MARIA,Estatal,Urbano,Inicial,80,2,82,97.56
2024,Catamarca,SANTA MARIA,Estatal,Urbano,Primaria,257,10,267,96.25
2024,Catamarca,SANTA MARIA,Estatal,Urbano,Secundaria,86,65,151,56.95
2024,Catamarca,SANTA ROSA,Estatal,Rural,Primaria,190,7,197,96.45
2024,Catamarca,SANTA ROSA,Estatal,Rural,Secundaria,85,19,104,81.73
2024,Catamarca,SANTA ROSA,Estatal,Urbano,Inicial,29,0,29,100.0
2024,Catamarca,SANTA ROSA,Estatal,Urbano,Primaria,76,7,83,91.57
2024,Catamarca,TINOGASTA,Estatal,Rural,Inicial,101,0,101,100.0
2024,Catamarca,TINOGASTA,Estatal,Rural,Primaria,195,15,210,92.86
2024,Catamarca,TINOGASTA,Estatal,Rural,Secundaria,48,27,75,64.0
