anio,provincia,departamento,sector,ambito,nivel,matricula_inicial,promovidos,no_promovidos,salidos_sin_pase,ultimo_anio_inscripto,tasa_repitencia,tasa_abandono,tasa_promocion_ef
2024,Neuquén,LOS LAGOS,Estatal,Urbano,Secundaria,1249,856,101,59,1169,8.09,4.72,73.22
2024,Neuquén,LOS LAGOS,Privado,Urbano,Primaria,168,168,0,0,168,0.0,0.0,100.0
2024,Neuquén,LOS LAGOS,Privado,Urbano,Secundaria,272,214,12,0,271,4.41,0.0,78.97
2024,Neuquén,MINAS,Estatal,Rural,Primaria,527,530,2,0,532,0.38,0.0,99.62
2024,Neuquén,MINAS,Estatal,Rural,Secundaria,507,425,41,0,505,8.09,0.0,84.16
2024,Neuquén,ÑORQUIN,Estatal,Rural,Primaria,564,561,1,0,562,0.18,0.0,99.82
2024,Neuquén,ÑORQUIN,Estatal,Rural,Secundaria,578,411,14,2,573,2.42,0.35,71.73
2024,Neuquén,PEHUENCHES,Estatal,Rural,Primaria,196,197,0,0,197,0.0,0.0,100.0
2024,Neuquén,PEHUENCHES,Estatal,Rural,Secundaria,146,84,1,5,140,0.68,3.42,60.0
2024,Neuquén,PEHUENCHES,Estatal,Urbano,Primaria,3116,3123,11,466,3134,0.35,14.96,99.65
2024,Neuquén,PEHUENCHES,Estatal,Urbano,Secundaria,3246,2675,329,23,3238,10.14,0.71,82.61
2024,Neuquén,PICUN LEUFU,Estatal,Rural,Primaria,81,80,2,0,82,2.47,0.0,97.56
2024,Neuquén,PICUN LEUFU,Estatal,Rural,Secundaria,111,106,5,0,111,4.5,0.0,95.5
2024,Neuquén,PICUN LEUFU,Estatal,Urbano,Primaria,449,443,6,0,449,1.34,0.0,98.66
2024,Neuquén,PICUN LEUFU,Estatal,Urbano,Secundaria,496,270,76,1,469,15.32,0.2,57.57
2024,Neuquén,PICUNCHES,Estatal,Rural,Primaria,457,445,0,0,445,0.0,0.0,100.0
2024,Neuquén,PICUNCHES,Estatal,Rural,Secundaria,213,205,2,0,207,0.94,0.0,99.03
2024,Neuquén,ZAPALA,Estatal,Rural,Primaria,598,600,0,0,600,0.0,0.0,100.0
2024,Neuquén,ZAPALA,Estatal,Urbano,Primaria,3720,3722,2,0,3724,0.05,0.0,99.95
2024,Neuquén,ZAPALA,Estatal,Urbano,Secundaria,4174,3434,588,53,4093,14.09,1.27,83.9
2024,Río Negro,25 DE MAYO,Estatal,Rural,Primaria,87,86,0,0,86,0.0,0.0,100.0
2024,Río Negro,25 DE MAYO,Estatal,Rural,Secundaria,45,40,0,0,47,0.0,0.0,85.11
2024,Río Negro,25 DE MAYO,Estatal,Urbano,Primaria,1333,1335,0,0,1335,0.0,0.0,100.0
2024,Río Negro,25 DE MAYO,Estatal,Urbano,Secundaria,1414,1225,99,0,1411,7.0,0.0,86.82
2024,Río Negro,9 DE JULIO,Estatal,Rural,Primaria,310,310,0,0,310,0.0,0.0,100.0
2024,Río Negro,9 DE JULIO,Estatal,Rural,Secundaria,296,230,4,3,301,1.35,1.01,76.41
2024,Río Negro,ADOLFO ALSINA,Estatal,Rural,Primaria,492,467,9,0,476,1.83,0.0,98.11
2024,Río Negro,ADOLFO ALSINA,Estatal,Rural,Secundaria,813,550,85,10,720,10.46,1.23,76.39
2024,Río Negro,ADOLFO ALSINA,Estatal,Urbano,Primaria,4959,4883,23,0,4922,0.46,0.0,99.21
2024,Río Negro,ADOLFO ALSINA,Estatal,Urbano,Secundaria,4227,3369,531,29,4082,12.56,0.69,82.53
2024,Río Negro,ADOLFO ALSINA,Privado,Urbano,Primaria,1784,1773,0,1,1773,0.0,0.06,100.0
2024,Río Negro,ADOLFO ALSINA,Privado,Urbano,Secundaria,1879,1458,150,2,1869,7.98,0.11,78.01
2024,Río Negro,AVELLANEDA,Estatal,Rural,Primaria,641,642,0,1,642,0.0,0.16,100.0
2024,Río Negro,AVELLANEDA,Estatal,Rural,Secundaria,443,427,16,2,443,3.61,0.45,96.39
2024,Río Negro,AVELLANEDA,Estatal,Urbano,Primaria,3279,3245,7,4,3252,0.21,0.12,99.78
2024,Río Negro,AVELLANEDA,Estatal,Urbano,Secundaria,3477,2374,413,21,3343,11.88,0.6,71.01
2024,Río Negro,AVELLANEDA,Privado,Urbano,Primaria,372,373,0,0,373,0.0,0.0,100.0
2024,Río Negro,AVELLANEDA,Privado,Urbano,Secundaria,508,431,33,0,502,6.5,0.0,85.86
2024,Río Negro,BARILOCHE,Estatal,Rural,Primaria,1046,1028,10,0,1038,0.96,0.0,99.04
2024,Río Negro,BARILOCHE,Estatal,Rural,Secundaria,357,269,29,1,339,8.12,0.28,79.35
2024,Río Negro,BARILOCHE,Estatal,Urbano,Primaria,9674,9569,31,8,9600,0.32,0.08,99.68
2024,Río Negro,BARILOCHE,Estatal,Urbano,Secundaria,8885,7014,1013,50,8812,11.4,0.56,79.6
2024,Río Negro,BARILOCHE,Privado,Urbano,Primaria,4667,4667,1,2,4668,0.02,0.04,99.98
2024,Río Negro,BARILOCHE,Privado,Urbano,Secundaria,5343,4485,269,13,5295,5.03,0.24,84.7
2024,Río Negro,CONESA,Estatal,Urbano,Primaria,568,548,11,0,559,1.94,0.0,98.03
2024,Río Negro,CONESA,Estatal,Urbano,Secundaria,677,548,42,15,655,6.2,2.22,83.66
2024,Río Negro,EL CUY,Estatal,Rural,Primaria,203,197,0,1,197,0.0,0.49,100.0
2024,Río Negro,EL CUY,Estatal,Rural,Secundaria,234,212,19,3,233,8.12,1.28,90.99
2024,Río Negro,Enmascarado,Estatal,Rural,Primaria,419,406,5,1,411,1.19,0.24,98.78
2024,Río Negro,Enmascarado,Estatal,Rural,Secundaria,249,175,50,0,246,20.08,0.0,71.14
2024,Río Negro,Enmascarado,Estatal,Urbano,Primaria,854,845,0,4,845,0.0,0.47,100.0
2024,Río Negro,Enmascarado,Estatal,Urbano,Secundaria,743,576,51,18,725,6.86,2.42,79.45
2024,Río Negro,Enmascarado,Privado,Urbano,Primaria,913,913,0,2,913,0.0,0.22,100.0
2024,Río Negro,Enmascarado,Privado,Urbano,Secundaria,633,531,51,4,632,8.06,0.63,84.02
2024,Río Negro,GENERAL ROCA,Estatal,Rural,Primaria,4117,4055,21,1,4076,0.51,0.02,99.48
2024,Río Negro,GENERAL ROCA,Estatal,Rural,Secundaria,1935,1687,147,11,1946,7.6,0.57,86.69
2024,Río Negro,GENERAL ROCA,Estatal,Urbano,Primaria,27883,27544,112,12,27665,0.4,0.04,99.56
2024,Río Negro,GENERAL ROCA,Estatal,Urbano,Secundaria,29667,23897,3321,215,29112,11.19,0.72,82.09
2024,Río Negro,GENERAL ROCA,Privado,Urbano,Primaria,8014,7995,1,2,8013,0.01,0.02,99.78
2024,Río Negro,GENERAL ROCA,Privado,Urbano,Secundaria,7011,6131,256,5,7013,3.65,0.07,87.42
2024,Río Negro,ÑORQUINCO,Estatal,Rural,Primaria,134,135,0,0,135,0.0,0.0,100.0
2024,Río Negro,ÑORQUINCO,Estatal,Rural,Secundaria,115,90,7,3,112,6.09,2.61,80.36
2024,Río Negro,PICHI MAHUIDA,Estatal,Urbano,Primaria,897,901,5,0,906,0.56,0.0,99.45
2024,Río Negro,PICHI MAHUIDA,Estatal,Urbano,Secundaria,932,574,192,4,931,20.6,0.43,61.65
2024,Río Negro,PILCANIYEU,Estatal,Rural,Primaria,750,736,6,1,742,0.8,0.13,99.19
2024,Río Negro,PILCANIYEU,Estatal,Rural,Secundaria,676,639,11,0,666,1.63,0.0,95.95
2024,Río Negro,SAN ANTONIO,Estatal,Urbano,Primaria,3508,3484,5,4,3489,0.14,0.11,99.86
2024,Río Negro,SAN ANTONIO,Estatal,Urbano,Secundaria,3585,3100,473,11,3582,13.19,0.31,86.54
2024,Río Negro,VALCHETA,Estatal,Rural,Primaria,49,46,0,0,46,0.0,0.0,100.0
2024,Río Negro,VALCHETA,Estatal,Rural,Secundaria,22,21,1,0,22,4.55,0.0,95.45
2024,Salta,ANTA,Estatal,Rural,Primaria,1989,1900,53,3,1960,2.66,0.15,96.94
2024,Salta,ANTA,Estatal,Rural,Secundaria,1753,1363,210,76,1679,11.98,4.34,81.18
2024,Salta,ANTA,Estatal,Urbano,Primaria,5809,5683,108,1,5825,1.86,0.02,97.56
2024,Salta,ANTA,Estatal,Urbano,Secundaria,5245,3943,497,169,5089,9.48,3.22,77.48
2024,Salta,CACHI,Estatal,Rural,Primaria,396,398,0,0,398,0.0,0.0,100.0
2024,Salta,CACHI,Estatal,Rural,Secundaria,340,243,28,6,332,8.24,1.76,73.19
2024,Salta,CAFAYATE,Estatal,Rural,Primaria,186,177,9,0,186,4.84,0.0,95.16
2024,Salta,CAFAYATE,Estatal,Urbano,Primaria,1686,1603,44,2,1690,2.61,0.12,94.85
2024,Salta,CAFAYATE,Estatal,Urbano,Secundaria,1841,1087,359,115,1757,19.5,6.25,61.87
2024,Salta,CAPITAL,Estatal,Rural,Primaria,1059,1000,42,1,1060,3.97,0.09,94.34
2024,Salta,CAPITAL,Estatal,Rural,Secundaria,384,305,57,4,377,14.84,1.04,80.9
2024,Salta,CAPITAL,Estatal,Urbano,Primaria,44374,44303,246,30,44855,0.55,0.07,98.77
2024,Salta,CAPITAL,Estatal,Urbano,Secundaria,44702,27555,8837,2133,42667,19.77,4.77,64.58
2024,Salta,CAPITAL,Privado,Urbano,Primaria,17550,17168,79,5,17521,0.45,0.03,97.99
2024,Salta,CAPITAL,Privado,Urbano,Secundaria,19680,14475,1437,127,19599,7.3,0.65,73.86
2024,Salta,CERRILLOS,Estatal,Rural,Primaria,1000,979,13,0,997,1.3,0.0,98.19
2024,Salta,CERRILLOS,Estatal,Rural,Secundaria,715,549,106,32,699,14.83,4.48,78.54
2024,Salta,CERRILLOS,Estatal,Urbano,Primaria,3707,3644,43,5,3718,1.16,0.13,98.01
2024,Salta,CERRILLOS,Estatal,Urbano,Secundaria,2385,1563,407,98,2275,17.06,4.11,68.7
2024,Salta,CHICOANA,Estatal,Rural,Primaria,494,488,7,0,495,1.42,0.0,98.59
2024,Salta,CHICOANA,Estatal,Rural,Secundaria,239,189,28,1,238,11.72,0.42,79.41
2024,Salta,CHICOANA,Estatal,Urbano,Primaria,1756,1743,0,0,1743,0.0,0.0,100.0
2024,Salta,CHICOANA,Estatal,Urbano,Secundaria,2361,1166,599,40,2326,25.37,1.69,50.13
2024,Salta,Enmascarado,Estatal,Urbano,Primaria,1438,1442,0,0,1442,0.0,0.0,100.0
2024,Salta,Enmascarado,Estatal,Urbano,Secundaria,1212,840,184,33,1174,15.18,2.72,71.55
2024,Salta,Enmascarado,Privado,Rural,Primaria,239,212,10,1,231,4.18,0.42,91.77
2024,Salta,Enmascarado,Privado,Rural,Secundaria,234,119,48,5,232,20.51,2.14,51.29
2024,Salta,Enmascarado,Privado,Urbano,Primaria,2849,2832,3,0,2839,0.11,0.0,99.75
2024,Salta,Enmascarado,Privado,Urbano,Secundaria,3239,2405,237,26,3182,7.32,0.8,75.58
2024,Salta,GENERAL GUEMES,Estatal,Rural,Primaria,348,356,1,2,357,0.29,0.57,99.72
2024,Salta,GENERAL GUEMES,Estatal,Rural,Secundaria,279,237,46,7,289,16.49,2.51,82.01
2024,Salta,GENERAL GUEMES,Estatal,Urbano,Primaria,5159,5154,9,0,5165,0.17,0.0,99.79
2024,Salta,GENERAL GUEMES,Estatal,Urbano,Secundaria,5158,4071,547,129,5004,10.6,2.5,81.35
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,Primaria,4508,4400,70,8,4487,1.55,0.18,98.06
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,Secundaria,2533,1821,341,267,2250,13.46,10.54,80.93
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,Primaria,18034,17346,400,94,17883,2.22,0.52,97.0
2024,Salta,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,Secundaria,15480,9522,2789,677,14744,18.02,4.37,64.58
2024,Salta,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,Primaria,1946,1905,28,0,1959,1.44,0.0,97.24
2024,Salta,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,Secundaria,2887,2082,291,28,2853,10.08,0.97,72.98
2024,Salta,GUACHIPAS,Estatal,Rural,Primaria,95,89,1,0,92,1.05,0.0,96.74
2024,Salta,GUACHIPAS,Estatal,Rural,Secundaria,113,101,0,0,114,0.0,0.0,88.6
2024,Salta,IRUYA,Estatal,Rural,Primaria,703,686,4,0,690,0.57,0.0,99.42
2024,Salta,IRUYA,Estatal,Rural,Secundaria,715,543,57,15,685,7.97,2.1,79.27
2024,Salta,LA CALDERA,Estatal,Rural,Primaria,72,73,1,0,74,1.39,0.0,98.65
2024,Salta,LA CALDERA,Estatal,Urbano,Primaria,984,954,8,0,970,0.81,0.0,98.35
2024,Salta,LA CALDERA,Estatal,Urbano,Secundaria,723,533,134,36,670,18.53,4.98,79.55
2024,Salta,LA CANDELARIA,Estatal,Rural,Primaria,363,361,2,0,366,0.55,0.0,98.63
2024,Salta,LA CANDELARIA,Estatal,Rural,Secundaria,372,304,31,12,359,8.33,3.23,84.68
2024,Salta,LA POMA,Estatal,Rural,Primaria,208,201,2,1,208,0.96,0.48,96.63
2024,Salta,LA POMA,Estatal,Rural,Secundaria,161,147,4,0,161,2.48,0.0,91.3
2024,Salta,LA VIÑA,Estatal,Rural,Primaria,284,278,3,0,281,1.06,0.0,98.93
2024,Salta,LA VIÑA,Estatal,Rural,Secundaria,323,257,70,0,327,21.67,0.0,78.59
2024,Salta,LA VIÑA,Estatal,Urbano,Primaria,553,515,19,0,549,3.44,0.0,93.81
2024,Salta,LA VIÑA,Estatal,Urbano,Secundaria,396,217,134,12,378,33.84,3.03,57.41
2024,Salta,LOS ANDES,Estatal,Rural,Primaria,114,114,0,0,114,0.0,0.0,100.0
2024,Salta,LOS ANDES,Estatal,Rural,Secundaria,100,92,3,3,97,3.0,3.0,94.85
2024,Salta,LOS ANDES,Estatal,Urbano,Primaria,870,874,0,0,874,0.0,0.0,100.0
2024,Salta,LOS ANDES,Estatal,Urbano,Secundaria,760,659,32,19,784,4.21,2.5,84.06
2024,Salta,METAN,Estatal,Rural,Primaria,688,678,2,0,680,0.29,0.0,99.71
2024,Salta,METAN,Estatal,Rural,Secundaria,577,476,55,22,563,9.53,3.81,84.55
2024,Salta,METAN,Estatal,Urbano,Primaria,3508,3445,23,0,3470,0.66,0.0,99.28
2024,Salta,METAN,Estatal,Urbano,Secundaria,3394,2637,376,88,3316,11.08,2.59,79.52
2024,Salta,MOLINOS,Estatal,Rural,Primaria,683,666,10,0,687,1.46,0.0,96.94
2024,Salta,MOLINOS,Estatal,Rural,Secundaria,729,458,126,12,716,17.28,1.65,63.97
2024,Salta,ORAN,Estatal,Rural,Primaria,495,491,1,0,494,0.2,0.0,99.39
2024,Salta,ORAN,Estatal,Rural,Secundaria,300,231,28,20,278,9.33,6.67,83.09
2024,Salta,ORAN,Estatal,Urbano,Primaria,18146,17812,197,15,18102,1.09,0.08,98.4
2024,Salta,ORAN,Estatal,Urbano,Secundaria,16326,10840,2749,797,15542,16.84,4.88,69.75
2024,Salta,ORAN,Privado,Urbano,Primaria,1383,1374,0,0,1381,0.0,0.0,99.49
2024,Salta,ORAN,Privado,Urbano,Secundaria,1673,1377,49,8,1671,2.93,0.48,82.41
2024,Salta,RIVADAVIA,Estatal,Rural,Primaria,5617,5422,131,41,5592,2.33,0.73,96.96
2024,Salta,RIVADAVIA,Estatal,Rural,Secundaria,2755,1766,469,226,2537,17.02,8.2,69.61
2024,Salta,RIVADAVIA,Estatal,Urbano,Primaria,1993,1891,49,33,1948,2.46,1.66,97.07
2024,Salta,RIVADAVIA,Estatal,Urbano,Secundaria,1522,969,263,111,1417,17.28,7.29,68.38
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Rural,Primaria,439,430,2,0,433,0.46,0.0,99.31
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Rural,Secundaria,430,321,66,12,426,15.35,2.79,75.35
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Urbano,Primaria,2793,2777,3,0,2780,0.11,0.0,99.89
2024,Salta,ROSARIO DE LA FRONTERA,Estatal,Urbano,Secundaria,2703,1946,449,86,2621,16.61,3.18,74.25
2024,Salta,ROSARIO DE LERMA,Estatal,Rural,Primaria,1259,1231,20,0,1254,1.59,0.0,98.17
2024,Salta,ROSARIO DE LERMA,Estatal,Rural,Secundaria,719,454,150,56,671,20.86,7.79,67.66
2024,Salta,ROSARIO DE LERMA,Estatal,Urbano,Primaria,3699,3597,52,0,3723,1.41,0.0,96.62
2024,Salta,ROSARIO DE LERMA,Estatal,Urbano,Secundaria,2819,1869,498,63,2753,17.67,2.23,67.89
2024,Salta,SAN CARLOS,Estatal,Rural,Primaria,602,583,13,0,605,2.16,0.0,96.36
2024,Salta,SAN CARLOS,Estatal,Rural,Secundaria,461,341,37,18,440,8.03,3.9,77.5
2024,Salta,SANTA VICTORIA,Estatal,Rural,Primaria,1164,1174,0,1,1174,0.0,0.09,100.0
2024,Salta,SANTA VICTORIA,Estatal,Rural,Secundaria,1192,840,172,35,1147,14.43,2.94,73.23
2024,San Juan,25 DE MAYO,Estatal,Rural,Primaria,1681,1476,115,23,1631,6.84,1.37,90.5
2024,San Juan,25 DE MAYO,Estatal,Rural,Secundaria,1185,586,233,61,1105,19.66,5.15,53.03
2024,San Juan,25 DE MAYO,Estatal,Urbano,Primaria,1168,948,97,16,1153,8.3,1.37,82.22
2024,San Juan,25 DE MAYO,Estatal,Urbano,Secundaria,979,279,147,46,932,15.02,4.7,29.94
2024,San Juan,9 DE JULIO,Estatal,Rural,Primaria,677,576,45,2,680,6.65,0.3,84.71
2024,San Juan,9 DE JULIO,Estatal,Rural,Secundaria,414,164,122,8,384,29.47,1.93,42.71
2024,San Juan,ALBARDON,Estatal,Rural,Primaria,1037,881,70,1,1020,6.75,0.1,86.37
2024,San Juan,ALBARDON,Estatal,Rural,Secundaria,654,272,189,15,640,28.9,2.29,42.5
2024,San Juan,ALBARDON,Estatal,Urbano,Primaria,2390,2196,93,6,2383,3.89,0.25,92.15
2024,San Juan,ALBARDON,Estatal,Urbano,Secundaria,2095,817,376,34,2042,17.95,1.62,40.01
2024,San Juan,ANGACO,Estatal,Rural,Primaria,736,561,27,0,725,3.67,0.0,77.38
2024,San Juan,ANGACO,Estatal,Rural,Secundaria,408,168,52,18,394,12.75,4.41,42.64
2024,San Juan,CALINGASTA,Estatal,Rural,Primaria,671,609,39,1,676,5.81,0.15,90.09
2024,San Juan,CALINGASTA,Estatal,Rural,Secundaria,467,213,62,7,454,13.28,1.5,46.92
2024,San Juan,CALINGASTA,Estatal,Urbano,Primaria,458,384,42,0,444,9.17,0.0,86.49
2024,San Juan,CALINGASTA,Estatal,Urbano,Secundaria,316,67,69,29,281,21.84,9.18,23.84
2024,San Juan,CAPITAL,Estatal,Urbano,Primaria,10344,9664,251,27,10286,2.43,0.26,93.95
2024,San Juan,CAPITAL,Estatal,Urbano,Secundaria,18055,7492,2569,312,17647,14.23,1.73,42.45
2024,San Juan,CAPITAL,Privado,Urbano,Primaria,8416,8205,15,1,8411,0.18,0.01,97.55
2024,San Juan,CAPITAL,Privado,Urbano,Secundaria,9048,4888,684,17,9022,7.56,0.19,54.18
2024,San Juan,CAUCETE,Estatal,Rural,Primaria,1652,1323,113,18,1613,6.84,1.09,82.02
2024,San Juan,CAUCETE,Estatal,Rural,Secundaria,963,407,204,23,926,21.18,2.39,43.95
2024,San Juan,CAUCETE,Estatal,Urbano,Primaria,2999,2670,130,12,2956,4.33,0.4,90.32
2024,San Juan,CAUCETE,Estatal,Urbano,Secundaria,3790,1431,676,181,3710,17.84,4.78,38.57
2024,San Juan,CHIMBAS,Estatal,Rural,Primaria,2108,1868,81,0,2088,3.84,0.0,89.46
2024,San Juan,CHIMBAS,Estatal,Urbano,Primaria,5128,4524,277,12,5061,5.4,0.23,89.39
2024,San Juan,CHIMBAS,Estatal,Urbano,Secundaria,5267,1416,1302,171,5067,24.72,3.25,27.95
2024,San Juan,CHIMBAS,Privado,Urbano,Primaria,1653,1611,6,0,1650,0.36,0.0,97.64
2024,San Juan,CHIMBAS,Privado,Urbano,Secundaria,1562,818,194,0,1562,12.42,0.0,52.37
2024,San Juan,Enmascarado,Estatal,Rural,Primaria,483,413,22,0,481,4.55,0.0,85.86
2024,San Juan,Enmascarado,Estatal,Rural,Secundaria,924,330,238,31,856,25.76,3.35,38.55
2024,San Juan,Enmascarado,Estatal,Urbano,Primaria,2147,1859,79,0,2130,3.68,0.0,87.28
2024,San Juan,Enmascarado,Estatal,Urbano,Secundaria,608,198,66,10,592,10.86,1.64,33.45
2024,San Juan,Enmascarado,Privado,Rural,Primaria,624,584,0,0,624,0.0,0.0,93.59
2024,San Juan,Enmascarado,Privado,Rural,Secundaria,305,104,111,0,303,36.39,0.0,34.32
2024,San Juan,Enmascarado,Privado,Urbano,Primaria,2272,2196,13,0,2274,0.57,0.0,96.57
2024,San Juan,Enmascarado,Privado,Urbano,Secundaria,2455,1082,465,4,2443,18.94,0.16,44.29
2024,San Juan,IGLESIA,Estatal,Rural,Primaria,455,432,15,0,451,3.3,0.0,95.79
2024,San Juan,IGLESIA,Estatal,Rural,Secundaria,563,359,79,5,550,14.03,0.89,65.27
2024,San Juan,JACHAL,Estatal,Rural,Primaria,1211,1136,28,2,1199,2.31,0.17,94.75
2024,San Juan,JACHAL,Estatal,Rural,Secundaria,874,597,94,5,866,10.76,0.57,68.94
2024,San Juan,JACHAL,Estatal,Urbano,Primaria,1332,1291,16,0,1325,1.2,0.0,97.43
2024,San Juan,JACHAL,Estatal,Urbano,Secundaria,1397,399,150,17,1384,10.74,1.22,28.83
2024,San Juan,POCITO,Estatal,Rural,Primaria,2516,1853,146,11,2502,5.8,0.44,74.06
2024,San Juan,POCITO,Estatal,Rural,Secundaria,1964,708,475,112,1832,24.19,5.7,38.65
2024,San Juan,POCITO,Estatal,Urbano,Primaria,3465,3149,98,1,3429,2.83,0.03,91.83
2024,San Juan,POCITO,Estatal,Urbano,Secundaria,2433,962,447,79,2355,18.37,3.25,40.85
2024,San Juan,RAWSON,Estatal,Rural,Primaria,1740,1566,75,2,1722,4.31,0.11,90.94
2024,San Juan,RAWSON,Estatal,Rural,Secundaria,1286,287,407,37,1266,31.65,2.88,22.67
2024,San Juan,RAWSON,Estatal,Urbano,Primaria,8820,7651,406,29,8760,4.6,0.33,87.34
2024,San Juan,RAWSON,Estatal,Urbano,Secundaria,6120,2448,1203,233,5895,19.66,3.81,41.53
2024,San Juan,RAWSON,Privado,Urbano,Primaria,2765,2692,10,0,2760,0.36,0.0,97.54
2024,San Juan,RAWSON,Privado,Urbano,Secundaria,2266,1253,302,2,2261,13.33,0.09,55.42
2024,San Juan,RIVADAVIA,Estatal,Rural,Primaria,1868,1681,94,1,1849,5.03,0.05,90.91
2024,San Juan,RIVADAVIA,Estatal,Rural,Secundaria,604,159,176,53,549,29.14,8.77,28.96
2024,San Juan,RIVADAVIA,Estatal,Urbano,Primaria,5598,4901,364,7,5584,6.5,0.13,87.77
2024,San Juan,RIVADAVIA,Estatal,Urbano,Secundaria,4140,1649,595,97,4044,14.37,2.34,40.78
2024,San Juan,RIVADAVIA,Privado,Urbano,Primaria,3012,2887,14,0,3011,0.46,0.0,95.88
2024,San Juan,RIVADAVIA,Privado,Urbano,Secundaria,2093,1421,89,2,2075,4.25,0.1,68.48
2024,San Juan,SAN MARTIN,Estatal,Rural,Primaria,1386,1332,41,0,1385,2.96,0.0,96.17
2024,San Juan,SAN MARTIN,Estatal,Rural,Secundaria,1313,735,232,39,1276,17.67,2.97,57.6
2024,San Juan,SANTA LUCIA,Estatal,Rural,Primaria,1335,1112,67,1,1322,5.02,0.07,84.11
2024,San Juan,SANTA LUCIA,Estatal,Rural,Secundaria,677,157,174,25,654,25.7,3.69,24.01
2024,San Juan,SANTA LUCIA,Estatal,Urbano,Primaria,2715,2278,165,2,2689,6.08,0.07,84.72
2024,San Juan,SANTA LUCIA,Estatal,Urbano,Secundaria,1800,657,257,61,1738,14.28,3.39,37.8
2024,San Juan,SANTA LUCIA,Privado,Urbano,Primaria,987,974,2,0,977,0.2,0.0,99.69
2024,San Juan,SANTA LUCIA,Privado,Urbano,Secundaria,304,154,5,1,306,1.64,0.33,50.33
2024,San Juan,SARMIENTO,Estatal,Rural,Primaria,1589,1421,65,2,1571,4.09,0.13,90.45
2024,San Juan,SARMIENTO,Estatal,Rural,Secundaria,1125,596,248,38,1122,22.04,3.38,53.12
2024,San Juan,SARMIENTO,Estatal,Urbano,Primaria,1699,1478,104,0,1690,6.12,0.0,87.46
2024,San Juan,SARMIENTO,Estatal,Urbano,Secundaria,1553,471,328,68,1473,21.12,4.38,31.98
2024,San Juan,VALLE FERTIL,Estatal,Rural,Primaria,326,299,19,1,329,5.83,0.31,90.88
2024,San Juan,VALLE FERTIL,Estatal,Rural,Secundaria,212,157,17,1,208,8.02,0.47,75.48
2024,San Juan,VALLE FERTIL,Estatal,Urbano,Primaria,519,499,8,0,521,1.54,0.0,95.78
2024,San Juan,VALLE FERTIL,Estatal,Urbano,Secundaria,585,162,26,40,541,4.44,6.84,29.94
2024,San Luis,AYACUCHO,Estatal,Rural,Primaria,259,257,5,1,262,1.93,0.39,98.09
2024,San Luis,AYACUCHO,Estatal,Rural,Secundaria,173,168,3,0,174,1.73,0.0,96.55
2024,San Luis,AYACUCHO,Estatal,Urbano,Primaria,1683,1515,35,2,1682,2.08,0.12,90.07
2024,San Luis,AYACUCHO,Estatal,Urbano,Secundaria,1612,982,205,10,1612,12.72,0.62,60.92
2024,San Luis,BELGRANO,Estatal,Rural,Primaria,451,429,17,0,449,3.77,0.0,95.55
2024,San Luis,BELGRANO,Estatal,Rural,Secundaria,493,469,23,1,497,4.67,0.2,94.37
2024,San Luis,BELGRANO,Estatal,Urbano,Primaria,1687,1669,3,3,1672,0.18,0.18,99.82
2024,San Luis,BELGRANO,Estatal,Urbano,Secundaria,1821,1404,96,0,1814,5.27,0.0,77.4
2024,San Luis,CHACABUCO,Estatal,Rural,Primaria,700,671,14,0,695,2.0,0.0,96.55
2024,San Luis,CHACABUCO,Estatal,Rural,Secundaria,625,414,100,16,593,16.0,2.56,69.81
2024,San Luis,CHACABUCO,Estatal,Urbano,Primaria,1389,1336,13,0,1393,0.94,0.0,95.91
2024,San Luis,CHACABUCO,Estatal,Urbano,Secundaria,1167,641,164,23,1133,14.05,1.97,56.58
2024,San Luis,CORONEL PRINGLES,Estatal,Rural,Primaria,639,486,53,0,630,8.29,0.0,77.14
2024,San Luis,CORONEL PRINGLES,Estatal,Rural,Secundaria,631,428,99,4,617,15.69,0.63,69.37
2024,San Luis,Enmascarado,Estatal,Urbano,Primaria,1400,1357,26,0,1393,1.86,0.0,97.42
2024,San Luis,Enmascarado,Estatal,Urbano,Secundaria,1362,943,185,1,1350,13.58,0.07,69.85
2024,San Luis,Enmascarado,Privado,Urbano,Primaria,345,327,4,0,343,1.16,0.0,95.34
2024,San Luis,Enmascarado,Privado,Urbano,Secundaria,491,307,25,6,481,5.09,1.22,63.83
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Rural,Primaria,979,912,36,0,970,3.68,0.0,94.02
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Rural,Secundaria,898,743,54,2,876,6.01,0.22,84.82
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,Primaria,17326,16556,370,10,17305,2.14,0.06,95.67
