anio,provincia,departamento,sector,ambito,grado,matricula_total,alumnos_sobreedad,tasa_sobreedad
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,11°,17,3,17.65
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,12°,14,2,14.29
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,2°,73,4,5.48
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,3°,82,21,25.61
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,4°,77,20,25.97
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,5°,84,36,42.86
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,6°,68,16,23.53
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,7°,29,6,20.69
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,8°,37,16,43.24
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,9°,26,7,26.92
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,Sala de 3,16,0,0.0
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,Sala de 4,45,0,0.0
2024,Corrientes,CURUZU CUATIA,Estatal,Rural,Sala de 5,35,0,0.0
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,1°,661,2,0.3
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,10°,452,82,18.14
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,11°,370,58,15.68
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,12°,284,30,10.56
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,2°,695,20,2.88
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,3°,805,75,9.32
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,4°,713,73,10.24
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,5°,643,87,13.53
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,6°,660,89,13.48
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,7°,762,143,18.77
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,8°,691,128,18.52
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,9°,538,111,20.63
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,Sala de 3,73,0,0.0
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,Sala de 4,506,0,0.0
2024,Corrientes,CURUZU CUATIA,Estatal,Urbano,Sala de 5,606,0,0.0
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,1°,111,0,0.0
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,10°,147,2,1.36
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,11°,130,1,0.77
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,12°,124,2,1.61
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,2°,132,0,0.0
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,3°,121,1,0.83
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,4°,137,3,2.19
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,5°,103,2,1.94
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,6°,111,1,0.9
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,7°,167,1,0.6
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,8°,189,2,1.06
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,9°,153,7,4.58
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,Sala de 4,112,0,0.0
2024,Corrientes,CURUZU CUATIA,Privado,Urbano,Sala de 5,119,0,0.0
2024,Corrientes,EMPEDRADO,Estatal,Rural,1°,101,1,0.99
2024,Corrientes,EMPEDRADO,Estatal,Rural,10°,43,15,34.88
2024,Corrientes,EMPEDRADO,Estatal,Rural,11°,39,8,20.51
2024,Corrientes,EMPEDRADO,Estatal,Rural,12°,29,3,10.34
2024,Corrientes,EMPEDRADO,Estatal,Rural,2°,78,4,5.13
2024,Corrientes,EMPEDRADO,Estatal,Rural,3°,112,12,10.71
2024,Corrientes,EMPEDRADO,Estatal,Rural,4°,114,14,12.28
2024,Corrientes,EMPEDRADO,Estatal,Rural,5°,90,23,25.56
2024,Corrientes,EMPEDRADO,Estatal,Rural,6°,102,22,21.57
2024,Corrientes,EMPEDRADO,Estatal,Rural,7°,69,39,56.52
2024,Corrientes,EMPEDRADO,Estatal,Rural,8°,69,20,28.99
2024,Corrientes,EMPEDRADO,Estatal,Rural,9°,48,12,25.0
2024,Corrientes,EMPEDRADO,Estatal,Rural,Sala de 3,16,0,0.0
2024,Corrientes,EMPEDRADO,Estatal,Rural,Sala de 4,67,0,0.0
2024,Corrientes,EMPEDRADO,Estatal,Rural,Sala de 5,83,0,0.0
2024,Corrientes,EMPEDRADO,Estatal,Urbano,1°,160,0,0.0
2024,Corrientes,EMPEDRADO,Estatal,Urbano,10°,151,25,16.56
2024,Corrientes,EMPEDRADO,Estatal,Urbano,11°,137,16,11.68
2024,Corrientes,EMPEDRADO,Estatal,Urbano,12°,122,14,11.48
2024,Corrientes,EMPEDRADO,Estatal,Urbano,2°,158,2,1.27
2024,Corrientes,EMPEDRADO,Estatal,Urbano,3°,194,9,4.64
2024,Corrientes,EMPEDRADO,Estatal,Urbano,4°,195,12,6.15
2024,Corrientes,EMPEDRADO,Estatal,Urbano,5°,156,15,9.62
2024,Corrientes,EMPEDRADO,Estatal,Urbano,6°,143,9,6.29
2024,Corrientes,EMPEDRADO,Estatal,Urbano,7°,238,41,17.23
2024,Corrientes,EMPEDRADO,Estatal,Urbano,8°,199,39,19.6
2024,Corrientes,EMPEDRADO,Estatal,Urbano,9°,158,32,20.25
2024,Corrientes,EMPEDRADO,Estatal,Urbano,Sala de 4,119,0,0.0
2024,Corrientes,EMPEDRADO,Estatal,Urbano,Sala de 5,140,0,0.0
2024,Corrientes,Enmascarado,Privado,Rural,10°,284,58,20.42
2024,Corrientes,Enmascarado,Privado,Rural,11°,223,21,9.42
2024,Corrientes,Enmascarado,Privado,Rural,12°,180,30,16.67
2024,Corrientes,Enmascarado,Privado,Rural,7°,452,56,12.39
2024,Corrientes,Enmascarado,Privado,Rural,8°,403,65,16.13
2024,Corrientes,Enmascarado,Privado,Rural,9°,351,55,15.67
2024,Corrientes,Enmascarado,Privado,Rural,Sala de 3,38,0,0.0
2024,Corrientes,Enmascarado,Privado,Rural,Sala de 4,44,0,0.0
2024,Corrientes,Enmascarado,Privado,Rural,Sala de 5,42,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,1°,381,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,10°,323,2,0.62
2024,Corrientes,Enmascarado,Privado,Urbano,11°,331,2,0.6
2024,Corrientes,Enmascarado,Privado,Urbano,12°,312,2,0.64
2024,Corrientes,Enmascarado,Privado,Urbano,2°,370,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,3°,374,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,4°,376,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,5°,348,1,0.29
2024,Corrientes,Enmascarado,Privado,Urbano,6°,366,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,7°,414,3,0.72
2024,Corrientes,Enmascarado,Privado,Urbano,8°,386,8,2.07
2024,Corrientes,Enmascarado,Privado,Urbano,9°,343,7,2.04
2024,Corrientes,Enmascarado,Privado,Urbano,Sala de 3,114,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,Sala de 4,311,0,0.0
2024,Corrientes,Enmascarado,Privado,Urbano,Sala de 5,386,0,0.0
2024,Corrientes,ESQUINA,Estatal,Rural,1°,275,7,2.55
2024,Corrientes,ESQUINA,Estatal,Rural,10°,91,12,13.19
2024,Corrientes,ESQUINA,Estatal,Rural,11°,114,11,9.65
2024,Corrientes,ESQUINA,Estatal,Rural,12°,81,2,2.47
2024,Corrientes,ESQUINA,Estatal,Rural,2°,297,26,8.75
2024,Corrientes,ESQUINA,Estatal,Rural,3°,280,24,8.57
2024,Corrientes,ESQUINA,Estatal,Rural,4°,305,47,15.41
2024,Corrientes,ESQUINA,Estatal,Rural,5°,276,45,16.3
2024,Corrientes,ESQUINA,Estatal,Rural,6°,267,49,18.35
2024,Corrientes,ESQUINA,Estatal,Rural,7°,126,29,23.02
2024,Corrientes,ESQUINA,Estatal,Rural,8°,148,32,21.62
2024,Corrientes,ESQUINA,Estatal,Rural,9°,107,19,17.76
2024,Corrientes,ESQUINA,Estatal,Rural,Sala de 3,18,0,0.0
2024,Corrientes,ESQUINA,Estatal,Rural,Sala de 4,180,0,0.0
2024,Corrientes,ESQUINA,Estatal,Rural,Sala de 5,229,0,0.0
2024,Corrientes,ESQUINA,Estatal,Urbano,1°,359,3,0.84
2024,Corrientes,ESQUINA,Estatal,Urbano,10°,384,70,18.23
2024,Corrientes,ESQUINA,Estatal,Urbano,11°,335,36,10.75
2024,Corrientes,ESQUINA,Estatal,Urbano,12°,269,18,6.69
2024,Corrientes,ESQUINA,Estatal,Urbano,2°,401,14,3.49
2024,Corrientes,ESQUINA,Estatal,Urbano,3°,385,14,3.64
2024,Corrientes,ESQUINA,Estatal,Urbano,4°,407,21,5.16
2024,Corrientes,ESQUINA,Estatal,Urbano,5°,330,14,4.24
2024,Corrientes,ESQUINA,Estatal,Urbano,6°,315,10,3.17
2024,Corrientes,ESQUINA,Estatal,Urbano,7°,525,77,14.67
2024,Corrientes,ESQUINA,Estatal,Urbano,8°,431,91,21.11
2024,Corrientes,ESQUINA,Estatal,Urbano,9°,377,88,23.34
2024,Corrientes,ESQUINA,Estatal,Urbano,Sala de 4,308,0,0.0
2024,Corrientes,ESQUINA,Estatal,Urbano,Sala de 5,352,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,1°,23,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,10°,44,4,9.09
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,11°,37,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,12°,43,2,4.65
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,2°,34,4,11.76
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,3°,25,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,4°,36,4,11.11
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,5°,24,2,8.33
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,6°,28,1,3.57
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,7°,56,6,10.71
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,8°,69,6,8.7
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,9°,72,8,11.11
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,Sala de 4,18,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Rural,Sala de 5,22,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,1°,129,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,10°,65,2,3.08
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,11°,64,6,9.38
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,12°,54,4,7.41
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,2°,101,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,3°,103,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,4°,93,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,5°,110,5,4.55
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,6°,127,2,1.57
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,7°,71,2,2.82
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,8°,105,5,4.76
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,9°,78,3,3.85
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,Sala de 3,16,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,Sala de 4,99,0,0.0
2024,Corrientes,GENERAL ALVEAR,Estatal,Urbano,Sala de 5,120,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Rural,1°,91,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Rural,10°,65,6,9.23
2024,Corrientes,GENERAL PAZ,Estatal,Rural,11°,37,9,24.32
2024,Corrientes,GENERAL PAZ,Estatal,Rural,12°,50,4,8.0
2024,Corrientes,GENERAL PAZ,Estatal,Rural,2°,111,2,1.8
2024,Corrientes,GENERAL PAZ,Estatal,Rural,3°,104,6,5.77
2024,Corrientes,GENERAL PAZ,Estatal,Rural,4°,110,18,16.36
2024,Corrientes,GENERAL PAZ,Estatal,Rural,5°,111,23,20.72
2024,Corrientes,GENERAL PAZ,Estatal,Rural,6°,103,18,17.48
2024,Corrientes,GENERAL PAZ,Estatal,Rural,7°,73,19,26.03
2024,Corrientes,GENERAL PAZ,Estatal,Rural,8°,66,18,27.27
2024,Corrientes,GENERAL PAZ,Estatal,Rural,9°,63,20,31.75
2024,Corrientes,GENERAL PAZ,Estatal,Rural,Sala de 3,64,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Rural,Sala de 4,69,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Rural,Sala de 5,78,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,1°,150,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,10°,156,21,13.46
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,11°,151,15,9.93
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,12°,123,7,5.69
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,2°,153,3,1.96
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,3°,159,8,5.03
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,4°,151,5,3.31
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,5°,157,12,7.64
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,6°,161,9,5.59
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,7°,212,29,13.68
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,8°,225,33,14.67
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,9°,210,32,15.24
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,Sala de 3,61,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,Sala de 4,135,0,0.0
2024,Corrientes,GENERAL PAZ,Estatal,Urbano,Sala de 5,193,0,0.0
2024,Corrientes,GOYA,Estatal,Rural,1°,334,5,1.5
2024,Corrientes,GOYA,Estatal,Rural,10°,194,39,20.1
2024,Corrientes,GOYA,Estatal,Rural,11°,170,31,18.24
2024,Corrientes,GOYA,Estatal,Rural,12°,148,21,14.19
2024,Corrientes,GOYA,Estatal,Rural,2°,347,22,6.34
2024,Corrientes,GOYA,Estatal,Rural,3°,368,48,13.04
2024,Corrientes,GOYA,Estatal,Rural,4°,399,59,14.79
2024,Corrientes,GOYA,Estatal,Rural,5°,360,62,17.22
2024,Corrientes,GOYA,Estatal,Rural,6°,359,76,21.17
2024,Corrientes,GOYA,Estatal,Rural,7°,274,88,32.12
2024,Corrientes,GOYA,Estatal,Rural,8°,252,80,31.75
2024,Corrientes,GOYA,Estatal,Rural,9°,228,66,28.95
2024,Corrientes,GOYA,Estatal,Rural,Sala de 3,85,0,0.0
2024,Corrientes,GOYA,Estatal,Rural,Sala de 4,180,0,0.0
2024,Corrientes,GOYA,Estatal,Rural,Sala de 5,315,0,0.0
2024,Corrientes,GOYA,Estatal,Urbano,1°,1097,3,0.27
2024,Corrientes,GOYA,Estatal,Urbano,10°,993,222,22.36
2024,Corrientes,GOYA,Estatal,Urbano,11°,824,140,16.99
2024,Corrientes,GOYA,Estatal,Urbano,12°,703,90,12.8
2024,Corrientes,GOYA,Estatal,Urbano,2°,1181,11,0.93
2024,Corrientes,GOYA,Estatal,Urbano,3°,1220,43,3.52
2024,Corrientes,GOYA,Estatal,Urbano,4°,1335,79,5.92
2024,Corrientes,GOYA,Estatal,Urbano,5°,1181,87,7.37
2024,Corrientes,GOYA,Estatal,Urbano,6°,1169,75,6.42
2024,Corrientes,GOYA,Estatal,Urbano,7°,1337,259,19.37
2024,Corrientes,GOYA,Estatal,Urbano,8°,1354,259,19.13
2024,Corrientes,GOYA,Estatal,Urbano,9°,1082,239,22.09
2024,Corrientes,GOYA,Estatal,Urbano,Sala de 3,109,0,0.0
2024,Corrientes,GOYA,Estatal,Urbano,Sala de 4,935,0,0.0
2024,Corrientes,GOYA,Estatal,Urbano,Sala de 5,1032,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,1°,238,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,10°,246,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,11°,268,5,1.87
2024,Corrientes,GOYA,Privado,Urbano,12°,203,6,2.96
2024,Corrientes,GOYA,Privado,Urbano,2°,269,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,3°,274,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,4°,264,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,5°,265,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,6°,279,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,7°,290,4,1.38
2024,Corrientes,GOYA,Privado,Urbano,8°,311,5,1.61
2024,Corrientes,GOYA,Privado,Urbano,9°,286,8,2.8
2024,Corrientes,GOYA,Privado,Urbano,Sala de 3,68,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,Sala de 4,243,0,0.0
2024,Corrientes,GOYA,Privado,Urbano,Sala de 5,229,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,1°,36,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,10°,39,9,23.08
2024,Corrientes,ITATI,Estatal,Rural,11°,32,2,6.25
2024,Corrientes,ITATI,Estatal,Rural,12°,22,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,2°,45,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,3°,49,1,2.04
2024,Corrientes,ITATI,Estatal,Rural,4°,35,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,5°,51,4,7.84
2024,Corrientes,ITATI,Estatal,Rural,6°,32,2,6.25
2024,Corrientes,ITATI,Estatal,Rural,7°,67,10,14.93
2024,Corrientes,ITATI,Estatal,Rural,8°,63,9,14.29
2024,Corrientes,ITATI,Estatal,Rural,9°,65,19,29.23
2024,Corrientes,ITATI,Estatal,Rural,Sala de 3,13,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,Sala de 4,46,0,0.0
2024,Corrientes,ITATI,Estatal,Rural,Sala de 5,38,0,0.0
2024,Corrientes,ITATI,Estatal,Urbano,1°,118,10,8.47
2024,Corrientes,ITATI,Estatal,Urbano,10°,93,13,13.98
2024,Corrientes,ITATI,Estatal,Urbano,11°,86,7,8.14
2024,Corrientes,ITATI,Estatal,Urbano,12°,72,7,9.72
2024,Corrientes,ITATI,Estatal,Urbano,2°,121,0,0.0
2024,Corrientes,ITATI,Estatal,Urbano,3°,112,1,0.89
2024,Corrientes,ITATI,Estatal,Urbano,4°,128,1,0.78
2024,Corrientes,ITATI,Estatal,Urbano,5°,125,0,0.0
2024,Corrientes,ITATI,Estatal,Urbano,6°,98,0,0.0
2024,Corrientes,ITATI,Estatal,Urbano,7°,108,18,16.67
2024,Corrientes,ITATI,Estatal,Urbano,8°,106,6,5.66
2024,Corrientes,ITATI,Estatal,Urbano,9°,105,12,11.43
2024,Corrientes,ITATI,Estatal,Urbano,Sala de 4,97,0,0.0
2024,Corrientes,ITATI,Estatal,Urbano,Sala de 5,127,0,0.0
2024,Corrientes,ITUZAINGO,Estatal,Rural,1°,206,2,0.97
2024,Corrientes,ITUZAINGO,Estatal,Rural,10°,66,5,7.58
2024,Corrientes,ITUZAINGO,Estatal,Rural,11°,64,8,12.5
2024,Corrientes,ITUZAINGO,Estatal,Rural,12°,40,3,7.5
2024,Corrientes,ITUZAINGO,Estatal,Rural,2°,197,4,2.03
2024,Corrientes,ITUZAINGO,Estatal,Rural,3°,211,11,5.21
2024,Corrientes,ITUZAINGO,Estatal,Rural,4°,250,26,10.4
2024,Corrientes,ITUZAINGO,Estatal,Rural,5°,203,18,8.87
2024,Corrientes,ITUZAINGO,Estatal,Rural,6°,180,24,13.33
2024,Corrientes,ITUZAINGO,Estatal,Rural,7°,159,13,8.18
2024,Corrientes,ITUZAINGO,Estatal,Rural,8°,167,15,8.98
2024,Corrientes,ITUZAINGO,Estatal,Rural,9°,83,12,14.46
2024,Corrientes,ITUZAINGO,Estatal,Rural,Sala de 3,41,0,0.0
2024,Corrientes,ITUZAINGO,Estatal,Rural,Sala de 4,310,0,0.0
2024,Corrientes,ITUZAINGO,Estatal,Rural,Sala de 5,328,0,0.0
2024,Corrientes,ITUZAINGO,Estatal,Urbano,1°,432,6,1.39
2024,Corrientes,ITUZAINGO,Estatal,Urbano,10°,393,36,9.16
2024,Corrientes,ITUZAINGO,Estatal,Urbano,11°,337,14,4.15
2024,Corrientes,ITUZAINGO,Estatal,Urbano,12°,300,21,7.0
2024,Corrientes,ITUZAINGO,Estatal,Urbano,2°,473,13,2.75
2024,Corrientes,ITUZAINGO,Estatal,Urbano,3°,443,16,3.61
2024,Corrientes,ITUZAINGO,Estatal,Urbano,4°,471,15,3.18
2024,Corrientes,ITUZAINGO,Estatal,Urbano,5°,478,22,4.6
2024,Corrientes,ITUZAINGO,Estatal,Urbano,6°,502,35,6.97
2024,Corrientes,ITUZAINGO,Estatal,Urbano,7°,545,76,13.94
2024,Corrientes,ITUZAINGO,Estatal,Urbano,8°,528,85,16.1
2024,Corrientes,ITUZAINGO,Estatal,Urbano,9°,443,57,12.87
2024,Corrientes,ITUZAINGO,Estatal,Urbano,Sala de 3,19,0,0.0
2024,Corrientes,ITUZAINGO,Estatal,Urbano,Sala de 4,241,0,0.0
2024,Corrientes,ITUZAINGO,Estatal,Urbano,Sala de 5,279,0,0.0
2024,Corrientes,LAVALLE,Estatal,Rural,1°,352,5,1.42
2024,Corrientes,LAVALLE,Estatal,Rural,10°,180,26,14.44
2024,Corrientes,LAVALLE,Estatal,Rural,11°,150,22,14.67
2024,Corrientes,LAVALLE,Estatal,Rural,12°,120,9,7.5
2024,Corrientes,LAVALLE,Estatal,Rural,2°,342,27,7.89
2024,Corrientes,LAVALLE,Estatal,Rural,3°,363,42,11.57
2024,Corrientes,LAVALLE,Estatal,Rural,4°,393,72,18.32
2024,Corrientes,LAVALLE,Estatal,Rural,5°,338,62,18.34
2024,Corrientes,LAVALLE,Estatal,Rural,6°,324,72,22.22
2024,Corrientes,LAVALLE,Estatal,Rural,7°,265,49,18.49
2024,Corrientes,LAVALLE,Estatal,Rural,8°,267,59,22.1
2024,Corrientes,LAVALLE,Estatal,Rural,9°,188,45,23.94
2024,Corrientes,LAVALLE,Estatal,Rural,Sala de 3,50,0,0.0
2024,Corrientes,LAVALLE,Estatal,Rural,Sala de 4,293,0,0.0
2024,Corrientes,LAVALLE,Estatal,Rural,Sala de 5,303,0,0.0
2024,Corrientes,LAVALLE,Estatal,Urbano,1°,430,14,3.26
2024,Corrientes,LAVALLE,Estatal,Urbano,10°,268,72,26.87
2024,Corrientes,LAVALLE,Estatal,Urbano,11°,236,48,20.34
2024,Corrientes,LAVALLE,Estatal,Urbano,12°,201,21,10.45
2024,Corrientes,LAVALLE,Estatal,Urbano,2°,434,33,7.6
2024,Corrientes,LAVALLE,Estatal,Urbano,3°,459,44,9.59
2024,Corrientes,LAVALLE,Estatal,Urbano,4°,452,68,15.04
2024,Corrientes,LAVALLE,Estatal,Urbano,5°,367,63,17.17
2024,Corrientes,LAVALLE,Estatal,Urbano,6°,391,52,13.3
2024,Corrientes,LAVALLE,Estatal,Urbano,7°,439,130,29.61
2024,Corrientes,LAVALLE,Estatal,Urbano,8°,458,158,34.5
2024,Corrientes,LAVALLE,Estatal,Urbano,9°,404,113,27.97
2024,Corrientes,LAVALLE,Estatal,Urbano,Sala de 3,25,0,0.0
2024,Corrientes,LAVALLE,Estatal,Urbano,Sala de 4,366,0,0.0
2024,Corrientes,LAVALLE,Estatal,Urbano,Sala de 5,401,0,0.0
2024,Corrientes,MBURUCUYA,Estatal,Rural,1°,31,3,9.68
2024,Corrientes,MBURUCUYA,Estatal,Rural,10°,32,3,9.38
2024,Corrientes,MBURUCUYA,Estatal,Rural,11°,20,5,25.0
2024,Corrientes,MBURUCUYA,Estatal,Rural,12°,29,4,13.79
2024,Corrientes,MBURUCUYA,Estatal,Rural,2°,51,6,11.76
2024,Corrientes,MBURUCUYA,Estatal,Rural,3°,43,6,13.95
2024,Corrientes,MBURUCUYA,Estatal,Rural,4°,57,7,12.28
2024,Corrientes,MBURUCUYA,Estatal,Rural,5°,56,9,16.07
2024,Corrientes,MBURUCUYA,Estatal,Rural,6°,66,20,30.3
2024,Corrientes,MBURUCUYA,Estatal,Rural,7°,41,14,34.15
2024,Corrientes,MBURUCUYA,Estatal,Rural,8°,35,15,42.86
2024,Corrientes,MBURUCUYA,Estatal,Rural,9°,28,8,28.57
2024,Corrientes,MBURUCUYA,Estatal,Rural,Sala de 3,4,0,0.0
2024,Corrientes,MBURUCUYA,Estatal,Rural,Sala de 4,75,0,0.0
2024,Corrientes,MBURUCUYA,Estatal,Rural,Sala de 5,102,0,0.0
2024,Corrientes,MBURUCUYA,Estatal,Urbano,1°,127,4,3.15
2024,Corrientes,MBURUCUYA,Estatal,Urbano,10°,113,2,1.77
2024,Corrientes,MBURUCUYA,Estatal,Urbano,11°,91,1,1.1
2024,Corrientes,MBURUCUYA,Estatal,Urbano,12°,84,0,0.0
2024,Corrientes,MBURUCUYA,Estatal,Urbano,2°,136,4,2.94
2024,Corrientes,MBURUCUYA,Estatal,Urbano,3°,133,10,7.52
2024,Corrientes,MBURUCUYA,Estatal,Urbano,4°,158,9,5.7
2024,Corrientes,MBURUCUYA,Estatal,Urbano,5°,126,16,12.7
2024,Corrientes,MBURUCUYA,Estatal,Urbano,6°,135,20,14.81
2024,Corrientes,MBURUCUYA,Estatal,Urbano,7°,148,19,12.84
2024,Corrientes,MBURUCUYA,Estatal,Urbano,8°,154,16,10.39
2024,Corrientes,MBURUCUYA,Estatal,Urbano,9°,155,29,18.71
2024,Corrientes,MBURUCUYA,Estatal,Urbano,Sala de 4,61,0,0.0
2024,Corrientes,MBURUCUYA,Estatal,Urbano,Sala de 5,78,0,0.0
2024,Corrientes,MERCEDES,Estatal,Rural,1°,92,1,1.09
2024,Corrientes,MERCEDES,Estatal,Rural,10°,60,17,28.33
2024,Corrientes,MERCEDES,Estatal,Rural,11°,37,7,18.92
2024,Corrientes,MERCEDES,Estatal,Rural,12°,38,3,7.89
2024,Corrientes,MERCEDES,Estatal,Rural,2°,108,8,7.41
2024,Corrientes,MERCEDES,Estatal,Rural,3°,111,16,14.41
2024,Corrientes,MERCEDES,Estatal,Rural,4°,123,40,32.52
2024,Corrientes,MERCEDES,Estatal,Rural,5°,95,11,11.58
2024,Corrientes,MERCEDES,Estatal,Rural,6°,87,16,18.39
2024,Corrientes,MERCEDES,Estatal,Rural,7°,100,36,36.0
2024,Corrientes,MERCEDES,Estatal,Rural,8°,95,31,32.63
2024,Corrientes,MERCEDES,Estatal,Rural,9°,70,17,24.29
2024,Corrientes,MERCEDES,Estatal,Rural,Sala de 3,5,0,0.0
2024,Corrientes,MERCEDES,Estatal,Rural,Sala de 4,76,0,0.0
2024,Corrientes,MERCEDES,Estatal,Rural,Sala de 5,96,0,0.0
2024,Corrientes,MERCEDES,Estatal,Urbano,1°,722,2,0.28
2024,Corrientes,MERCEDES,Estatal,Urbano,10°,348,92,26.44
